Title,Content,Label
후회없이 뛰었다… 남은건 국민 심판',"김대중,이인제,국민들,한나라당,여의도,자민련,공화당,이회창,마음속,선거혁명,3김,한얼정신,선대위,선거운동,경제위기,3당,기자회견,정치세력화,김종필,정리해고,imf,봉급생활자,진보세력,봉급생활자들,박태준,선경빌딩,정치권,선거운동기간,후보들",1
당정 '묻지마 범죄' 강력 대책 필요… CCTV 확충 거론,"국민의힘은 22일 최근 잇따른 ..'묻지마 범죄' 근절을 위한 대책을 논의했다... 사진=연합뉴스당정은 22일 최근 잇따른 ..'묻지마 범죄' 근절을 위한 대책을 논의했다... .. .. .. ..윤재옥 원내대표는 이날 오전 국회에서 열린 ..'묻지마 흉악범죄 대책 마련' 당정협의회 모두.. 특히 SNS상 모방범죄, 가짜뉴스를 집중 단속하길 바란다며 ..",0
(社說) 연말 소비절약 바람,"과소비,망년회,음식점,술집,생활속,국민들,기업체,해외연수,공무원,여행객,미국,예약분,유럽,업소측,거부감,몰지각,해외여행,선직국민,외환위기,사람들,그동안,선직,수돗물,한정식,서민들,전깃불,찬바람,공공용품,근검절약,한국,생활습관",1
안철수-이준석 연일 설전...내부 총질 vs 비대위원장 욕심,"[앵커] ..서울 강서구청장 보궐선거 지원 유세에서 불거진 국민의힘 안철수 의원의 막말 논란을 두고 안 의원과 이준석 전 대표가 연일 설전을 이어가..: 이준석이 가장 먼저 가짜뉴스를 퍼뜨린 겁니다... 이렇게 있지도 않는 가짜뉴스를 생산해가지고 내부총질 하는 구성원들은 해당 행위자라고 생각해서 저는 당 윤리위에 제소하겠다, 그렇게 말씀드린 겁니다.] ..",0
(단신)언론연구원 ‘탐사보도’ 발간,"탐사보도,한국언론연구원,연구원,연구서,보도,탐사,언론,전망,한계,유형,심층,심층적,방법,정의,취재,발간,중심,사례,기법,제시",1
"국민을 속이지 말라-강철규 서울시립대 교수,경제학(국민시론)","재협상,정치권,산업자본,imf,종금사,한국,산업자금,은행소유,서울시립대,한국경제,강철규,금융실명제,금융권,정작,실명제,부실채권,사금고,공무원,저부가가치,퇴직후,고급공무원,기득권,시민단체,산하기관,시민운동,대기업,인공위성,그룹경영,사람들",1
육사 ‘홍범도 흉상 철거’에 여권서도 비판… “오버해도 너무 오버”,"국방부가 육군사관학교 내 홍범도 장군을 비롯한 독립군·광복군 영웅 5인의 흉상 이전을 추진하는 것과 관련, 여권에서도 ..“납득할 수 없다”는 비판이 나오고 있다... .. .. .. .. 홍준표 대구시장은 27일 페이스북에서 ..“(홍범도 장군이) 6·25전쟁을 일으켰던 ..“제정신이면 도저히 상상할 수 없는 일이라 처음에는 가짜뉴스라고 생각했다”며 ..",0
"“숨은 놈 다 찾는다” 박수홍 아내 김다예, 공판 출석","방송인 박수홍의 부인 김다예가 20일 유튜버 김용호에 대한 허위 사실 유포 혐의 3차 공판에 증인으로 출석했..“가짜뉴스로 인격살인 하며 돈벌이하는 사람들은 사라져야 한다”라는 게시물을 올렸다...“자극적인 가짜뉴스들은 폭발적으로 확산하지만, 누명과 억울함을 풀기 위한 피해자들의 기나긴 과정은 그만큼의 관심이 없다는 현실이 안타깝다”고 토로한 바 있다...",0
헌책방 궁즉통,"대만,핵폐기물,한국,란위섬,보고서,핵발전소,기형아,사람들,석우,죄수들,헌책방,형근,종석,석무,학습능력상실현상,장원총장,징후들,방문단들,기형어,대만국,녹색연합,가동중,유배지,핵문제,장총장,장종삼,민간환경단체들,따름,2천,아단,잠복기,생태계,방문단,딩신,대만국기소각,일상사,11기,7기",1
세계증시 폭락 미­유럽 시각,"미국,아시아,프랑스,유럽,월스트리트,뉴욕,로버트,워싱턴,루빈,재무장관,일본,투자가,클린턴,일간지",1
美국방(美軍 10만명 유지)발언 파장,"일본,아시아,미군,코언,신화통신,군사력,미국,오키나와,코언장관,공식견해,규마,마사히데,10만,윌리엄,기자회견,다음달,보고서,대변인,가지야마,세이로쿠,握山靜六,류타로,검토중",1
與 시민단체특위 회계부정·괴담·폭력조장 3대 민폐 근절,"국민의힘 시민단체 선진화특별위원회가 30일 1차 회의를 열고 회계 부정, 괴담·가짜뉴스, 폭력 조장 시민단체를 ..'시민사회 3대 민폐'로 규정했다... .. .. ..특위에 따르면 시민단체의 ..특위는 시민단체발(發) 괴담, 가짜뉴스도 살펴본다... 시민단체들이 그동안 자체 발표한 성명서 등을 검토해 괴담·가짜뉴스 유포 여부를 판단할 것으로 보인다. ..",0
"‘혼수상태설’ 주윤발, 팬들 웃겼다",홍콩배우 주윤발(저우룬파)이 영화 무대인사 현장에 건강한 모습으로 등장해 자신의 ..‘혼수상태’ 가짜뉴스를 직접 일축했다. ..최근 배우 주윤발은 영화 ..‘벌규아도신’(날 도박의 신이라 부르지 마) 무대 인사에 참석했다... 매우 건강하게 나타난 그는 팬들과 대화를 나..‘주윤발이 코로나 감염 후 뇌졸중으로 혼수상태에 빠졌다’는 가짜뉴스를 퍼트렸다. ..,0
"우크라, 러 대공세 주장에 알지 못하며 가짜뉴스","우크라이나가 대공세를 개시했다는 러시아 국방부의 주장을 우크라이나 군 당국이 ..가짜 뉴스라며 일축했습니다. .. ..로이터 통신에 따르면 우크라이나 군 대변인은 현지시간 5일 러시아 국방부 성명과 관련한 질문에 ..우리는 그러한 정보가 없으며, 어떤 종류의 가짜에 대해서도 코멘트하지 않는다고 말했습니다. .. ..러시아 국방부는 이날 성명을 내..",0
"윤재옥, 이동관 탄핵안에 가짜뉴스로 총선 이기겠다는 욕심",윤재옥 국민의힘 원내대표는 10일 ..더불어민주당이 취임한 지 3개월 안 된 방송통신위원장에 대한 탄핵안을 발의한 것은 방통위 업무를 장기간 마비시켜 가짜뉴스와 편향뉴스를 적극 활용해 총선에서 반드시 이기겠다는 일그러진 욕심 때문이라고 비판했다... .. .. .. .. 윤 원내대표는 이날 오전 국회에서 열린 원내대책회의에서 전날 본회의에서 ..'노..,0
위대한 승리… 국가신뢰 회복 도움'-외신 김대중 당선 반응,"당선자,김대중,한국,독일,경제위기,전문가,미국,빌리,브란트,상대국,무역상대국들,엘리트들,가능성,동방,폴란드,만델라,서울,개혁요구,종업원,커크,동방정책,레흐,반석,생존자,넬슨",1
尹 “4·19 열사가 지킨 자유·민주…사기꾼에 농락 안돼”,"윤석열 대통령은 19일 4·19혁명 기념식에 참석해 ..“4·19혁명 열사가 피로써 지켜낸 자유와 민주주의가 사기꾼에 농락당해서는 절대 안 된다”고 말했다... .. .. .. ..“지금 세계는 허위 선동, 가짜뉴스, 협박, 폭력 선동 이런 것들이 진실과 자유로운 여론 형성에 기반해야 하는 민주적 의사결정 시스템을 왜곡하고 위협하고 있다”고 우려했다...",0
위성과외 무엇이 문제인가-한준상 연세대 교수(전문가 진단),"위성과외,위성교육방송,사교육비,중산층,대학입시,교육방송,학교교육,방송과외,중등교육,정치권,우리나라,고액과외,입시교육,일류대학,담당기관,예찬들,시청률,그중,언론들,과잉보호론,인력들,학과수업,보충수업,위화감,전문가,문교부,당국자,과잉보호,연세대,학교과외,지역사회,5공화국",1
결정적 단서 없다-갈수록 궁금한 ‘고도착오’(KAL 괌 참사),"조종사,항공기,함대영,경보시스템,협력관,조지,현장조사,msaw,위원장,위원회,대한항공,악천후,항로자료,가능성,입력잘못,전문가,앤더슨,조사중,이주승,이인열,파크호텔,미연방,교통안전,교통안전위원회",1
무디스 한국 신용평가 다소 일렀다',"한국,무디스,모회사,투자자,한국지사장,지사장,김승환,신용등급,신용평가,가시화,문제제기,브래드스트리트,지사망,투자자들,투자가,정크본드,국내기업,신용정보회사,해외투자자들,투자대상,불안감,국가신용등급,한국기업,하향조정,신용상태,신용,해외,투자,평가,등급,기업",1
국무위원 간담회서 김영삼 대통령 대국민담화 발표 따른 후속대책 논의,"김영삼,간담회,후속대책,빚보증,다음달,강경식,부총리,국무총리,대국민,전담반,대국민담화,한상덕,언론매체,심기일전,향응제공,핵심내용,기부행위,금품살포,비서관,개혁과제들,공무원,계열사,끼리,자기자본,선거운동방식,선거관리,선거공영제,그동안,김대통령,내각차원,류근찬,경제분야,선거비용",1
거부권 행사 취미처럼 여긴다…尹 '불통 이미지' 씌우는 野,"윤석열 대통령이 16일 간호법 제정안에 대해 재의(再議)를 요구하자, 이재명 더불어민주당 대표가 ..“대통령의 공약 파기에 대해 사죄하라”고 맞섰다... .. .. 대통령실 대변인실은 이날 오후 공지를 통해 ..“윤 대통령은 낮 12시 10분쯤 간호법안 재의요구안(거부권)을 재가했다”고 밝혔다... 윤 대통령의 거부권 ..“가짜뉴스”라고 반박하고 있다...",0
"尹 부산 만찬 식당 상호, 욱일기 상징 주장에…與 좌파 괴담",윤석열 대통령이 지난 6일 부산에서 광역단체장·국무위원들과 비공개 만찬을 한 횟집의 상호를 욱일기·건진법사 등과 연관 짓는 주장을 한 유튜브 매체에 대해 국민의힘이 8일 ..좌파 괴담이라며 반박했다... .. .. .. .. 김예령 국민의힘 대변인은 이날 논평에서 ..각종 가짜뉴스를 유포하는 ..'시..분명히 사실이 아닌 가짜뉴스라고 지적했다...,0
숨가빴던 외교전… '긴장의 은신'-제3국행 황장엽­북경의 34일,"영사부,황비서,중국,북경,한국,외교전,남북한,자술서,2층,황장엽,공안원,대사관,체류기간,의료진,주체사상,회고록,제3국,한국행,직원들,정종욱,샤워장,탈북자,요원들,망명지",1
"與 野, 가짜뉴스로 총선 이기려고 이동관 탄핵 추진",국민의힘은 민주당이 이동관 방송통신위원장 탄핵을 추진하는 건 가짜뉴스와 편향 뉴스를 활용해 총선에서 반드시 이기겠다는 일그러진 욕심 때문이라고 비판했습니다. .. ..윤재옥 원내대표는 오늘(10일) 원내대책회의에서 어제 본회의에서 쟁점 법안 반대를 위한 무제한 토론을 포기한 건 탄핵소추권을 악용해 국가 업무를 마비시키는 걸 묵과할 수 없었기 때문이라며 ..,0
김기섭 청문회 쏟아진 말들,"안기부,국민회의,김기섭,김씨,김현철,현철,현철씨,청문회,낙후,신한국당,자민련,민주당,김밥,한보,옆구리,양지,김덕,사법처리,일반기업체,안기부장,김현철씨,기업체,자질론,호텔상무,그동안,기획업무,김덕룡,서울대학",1
검찰(韓寶)중간수사 발표문〈요지〉,"정태수,한보철강공업,합계금,국회의원,한보그룹,당진제철소,계열사,새정치국민회의,코렉스,제일은행장,권노갑,산업은행,부동산,정재철,통상산업부,관계자,철강재",1
경제난 극복 내가 적임'-3당후보 회견,"김대중,김후보,3김,이후보,한나라당,자민련,미국,국민들,국민회의,이인제,이회창,imf,정권교체,사무실,서민생활,민주주,김영삼,전두환,성원,우리나라,여의도,김종필,박태준,조순,대량부도",1
"DJ­이인제 동반상승 8%P차 1,2위-MBC 토론회뒤 여론조사","지지율,이인제,신한국당,토론회,문화방송,김대중,조순,이회창,민주당,국민회의,대체적,정치권,설득력,가능성,지지도,응답자,경기지사,3위,언론사,상승세,하락세,2위,mbc,지사",1
남탓? 고용 장관 ‘주 69시간 근무 가짜 뉴스냐’ 질문에 “언론서 그렇게 한 것”,"이정식 고용노동부 장관(맨 앞)이 21일 서울 여의도 국회에서 열린 제404회 국회(임시회) 환경노동위원회 제1차 전체회의에서 의원 질의를 경청하고 있다... 뉴스1 .. .. 이정식 고용노동부 장관은 21일 ..'주 최대 69시간'으로 논란이 지속되고 ..'국민의힘은 주69시간이 가짜뉴스라고 하는데, 누가 말한 것이냐'는 전용기 민주당 의원 질의에는 ..",0
극한대결속 득실 저울질-진상조사 나선 (이수성 괴문서),"괴문서,이수성,이회창,이수,저울질,후보측,선관위,요청서,신한국당,비서관,검찰수사,발뺄,진상조사,가계특성,역음,명예훼손,역음해설,경선구도,관계자,내일신문,언론사,의원회관,민관식,이병하,진위여부,위원장,박우병,정면대응,가능성",1
"신한국당,여론조사 결과 왜 밝혔나…3位지만 상승기류 과시","이인제,김대중총재,지지율,김대중,국민회의,신한국당,추석전,金鍾泌,민주당총재,3등,사무처,李思哲,연구소,대변인,사회개발연구소,김종필,반등세,姜三載,강삼재,사무총장,당지도부,자체조사,조순,김영삼,전지사,李會昌,김진,이회창,趙淳,여당후보,관계자,정계은퇴,언론기관,정면도전,金泳三",1
“장관직 건다” 원희룡 초강수에..이재명 “도박 좋아하나”," 따라서 원 장관은 이번 결정을 개인 책임으로 돌리면서 의혹이 가짜뉴스로 밝혀지면 민주당의 간판도 걸라고 요구했다...국민의힘도 민주당의 의혹 제기를 가짜뉴스로 규정했다...“뇌송송 구멍탁 쇠고기 괴담, 사드 전자파 참외로 재미를 본 민주당이 후쿠시마 처리수 괴담에 이어 2만명의 국민이 이용할 도로를 볼모로 또 가짜뉴스 선동에 열 올리고 있다”고 지적했..",0
되찾은 홍콩 땅 밟아봤으면…'-등소평 임종순간,"홍콩,중국,등소평,의료진,유언장,장쩌민,301병원,파킨슨병,중난하이,중남해,근접촬영,모세,불꽃놀이,장례위원회,130여일,일류병원,베이징병원,베이징,회복일,수차례,소집과정,북경,강택민,모세혈관,긴급소집,아랫부분,눈동자,가능성,국가주석,언론사,신화통신,생전모습",1
與 간첩 혐의자 방북에 억대 남북협력기금 썼다,"여당이 13일 남북협력기금의 유용 의혹과 천안함에 대한 가짜뉴스 유포를 집중 겨냥했다...특위는 또 2010년부터 이번 달까지 천안함 관련 가짜뉴스를 조사한 결과, 총 279건의 천안함 관련 가짜뉴스가 있었고 그 중 천안함 사건이 북한의 소행이 아니라는 가짜뉴스가 총 181건으로 가장 많았다고 설명했다.....가짜뉴스를 구체적으로 보면 북한의 소행을 부..",0
사람 사람 사람들 People,"이사장,위원회,대한적십자사,강연회,고려대,스페인마요르카섬,시상식,북태평양연안국,고려대교우회관,종로구,한국프레스센터,정보통신,조선호텔,이인수,학교법인,부채춤,李仁洙,1등,고운학원,성환복,동학농민혁명유족회장,奉斗玩,어업협회장,수원대,宋壽男,김찬영,成煥福,독도자연생태연구회장,동아일보사장,한국원양,기념회,동아일보,봉두완,송수남",1
안철수 “이준석·금태섭 합치기 힘들 것…내분 가능성 커”,[헤럴드경제=나은정 기자] 안철수 국민의힘 의원은 20일 이준석 전 국민의힘 대표와 새로운선택 창당준비위원회 대표인 금태섭 전 의원이 함께 신당을 창당할 가능성에 대해 ..두 사람이 합치기는 굉장히 힘들지 않을까 ..(생각한다)고 말했다... .. .. .. .. 안 의원은 20일 오전 채널A 라디..'욕설' 논란 관련한 가짜뉴스를 유포하고 자신의 ..,0
정치분야 對정부질문 답변요지...'한보사건 내각 책임 통감',"황장,한보사건,한보,한국,대상자,황비서,이형구,전산업은행,가능성,진행중,범죄요건,정태수,공감대,압수자료,공론화,안우만법무장관,재협상,정보통신,신변안전,국민담,관련자,우방국,2백,대국민담화,대응활동,한국행,안우만",1
흑색선전 진원지 밝혀라(사설),"신한국당,흑색선전,진원지,경선전,대의원들,이수성,대의원,인신공격,진영,해당자들,공개적,해당자,거명,징후들,협박시비,경쟁자,타락상,살생부,위원회,유권자,사생활,중상모략,관계자들,반대파,선관위,혐의자,괴문서,당사자,자유경선제,추태들,요소들,사람들,빈발,악영향,관계자",1
"글로벌 정보학자들, 가짜뉴스 타파 위해 ‘IPCC 닮은 협의체’ 만든다","범람하는 가짜뉴스 문제 해결을 위해 세계 정보학자들이 힘을 합친다... .. .. .. .. 29일(현지시간) 미국 온라인 매체 액시오스에 따르면 전세계 55개국에서 200명 이상의 학자들이 워싱턴에 모여 24∼26일 3일간 .. 유엔 산하의 IPCC가 각국의 환경 전문가를 모아 매년 환경 정책을 평가하는 것처럼, 가짜뉴스 문제를 해결하기 위해서는 ..",0
떠나는 趙淳시장 씁쓸한 뒤끝,"조시장,공무원,서울시청,및월드컵전용구장건립,돔구장,서울,趙淳,할증료,조목조목,간부들,소극적,간부회의,개월만,공급자,민선시장,상황실,당황,기획상황실,해명서,조순,단수예고,은국,직원들,건설비용,뚝섬,뚝섬돔구장건설,회의장,이교차",1
[의원 결의문 전문]`오염수 선동정치` 저격한 與 강력 대응할 것,"국민의힘은 29일 의원 연찬회를 마치며 발표한 결의문을 통해 ..절대다수 야당은 후쿠시마 오염수 사태와 같은 선동정치로 국민을 혼란과 고통에 빠뜨리고 있다며 ..국민의..△가짜뉴스·괴담 등 선동정치에 강력 대응하되 경쟁을 지양하고 민생을 우선시함 .. 우리 국민의힘은 가짜뉴스, 괴담 등 선동정치에는 강력대응 하되 경쟁을 지양하고 민생을 우선한다. ..",0
‘아리랑’ 작가 님 웨일스 타계,"스노,중국,미국,아리랑,웨일스,일본인,상하이,한국인,사회주의자,중국공산당,마오쩌둥,헬렌,명성,식민지,영국,대표저작,뉴잉글랜드,번씩,역사저술,대장정,마오,노벨,평화상,항일투쟁,취재활동,김산,언론인,홍진,한국,지도자,족보학,에드가,23살,저술활동,영사관",1
그린벨트 안의 ‘재벌 별장’(사설),"그린벨트,건축물,경기도,연건평,호화별장,관계자,외지인,건축행위,위화감,본건물,불법행위,건축물들,만큼,실거주자,유죄판결,상수원보호구역,교통부,연예인,야당의원,범법행위,한강변,기업인들,연예인들,팔당댐,건설교통부,34곳,설득력,지방세,기업인",1
방글라 폭풍 최소 67명 사망,"방글라데시,동남부,90만,관리들,방글,치타공,사망자,1백,10만,노동장관,희생자,5백,압둘,주택피해,소식통,사이클론,실종자,치타공시,7천,이재민,afp,bss,치타공afp연합,피해,폭풍,사망,관리,해안,가옥,추가",1
시리즈- IMF 태풍 (2);전자.정보통신업계 파장과 전망,"가전업계,imf,가전산업,구조조정,경쟁력,그동안,대기업,자동차,자구노력,가전업체들,반도체,지원조건,대기업들,극대화,관계자들,판매부진,구체화,처방전,자신들,경영자,금융기관들,가속화,구조조정작업",1
日언론 “민주당 총선 의식해 오염수 비판…국민 불안”,후쿠시마 제1원전 오염수 방류를 앞두고 일본의 최대일간지 요미우리 신문이 ..“한국의 제1야당이 근거 없는 주장으로 자국민들의 불안을 부추기고 있다”고 23일 보도했다... 이 매체는 반면 윤석열정부의 대응에 대해서는 대체로 긍정 평가했다... .. .. .. ..“윤 정부는 신중한 설명을 계속해 가짜뉴스를 배제하고 국민의 불안을 불식시킬 생각”이라며 ..,0
賢哲씨 사법처리 결심,"賢哲,비리협의,사법처리,한보,한보정국수습,검찰소환조사,지도급,내사결과,청문회,지도급인사들,韓寶,관계당국,각계각층원,金永三,결심,재계,대통령,협의,사법,정국,인사,수습,검찰,수렴,소환,내사,당국,의견,조사,결과,종교,의혹,언론,비리,토대,국회,각종,처리,차남",1
“가짜뉴스로 고속道 막지 말라”… 양평 반발 확산 [양평~서울 고속道 백지화 후폭풍],..가짜뉴스 선동 때문이라고 비판하며 범군민 대책위원회를 구성해 10만명 서명운동과 함께 인근 지자.. 전진선 양평군수와 윤순옥 양평군의장를 비롯해 양평주민 30여명은 9일 오전 서울~양평 고속도로 백지화에 더불어민주당의 가짜뉴스가 결정적인 역할을 했다고 보고 서울 여의도 민주당사를 항의 방문했다.....가짜뉴스 논란에 양평군민만 애간장을 끓이고 있다...,0
"현철이와 친구'에 10억 선뜻-김희찬씨,거평그룹 사기 스토리","김씨,나실장,현철,현철씨,거평그룹,거평,여행사,소규모,한성대,5억,김현철,10억,애완견,여행객,청와대,경찰청,이원종,현철이,김희찬,김희찬씨,전세금,비디오세트",1
"‘서정희 사망설’ 퍼뜨린 유튜버, 20일간 4억 벌어…서동주 “증거 모아 고소할 것”", 미국 변호사 겸 방송인 서동주가 가족을 둘러싼 가짜뉴스에 분노했다...‘가짜뉴스’를 꼽았다...가짜뉴스로 인해 많이 피해와 고통이 있었다고 말했다... 그는 서정희가 고(故) 서세원 장례식장에서 쫓겨났다는 가짜뉴스에도 불쾌함을 토로했다...자극적인 타이틀 걸고 섬네일도 자극적으로 해서 클릭 유도하는 가짜뉴스가 많았다고 말했다.....가짜뉴스를 ..,0
가짜뉴스 빌미로 디지털 기업 누르기 [유레카],"이 법을 만들면서 정부는 가짜뉴스가 아닌 ..‘정직한 저널리즘’을 실천하는 이들은 걱정할 필요가 없다고 했다... 오직 뉴스나 디지털 콘텐츠를 통해 정부가 부적절하다고 여기는 내용을 퍼뜨리는 자들, 국가 이미지를 훼손하는 자들, 의도적으로 증오를 퍼뜨리는 자들만..‘가짜뉴스’를 빌미로 디지털 공간을 감시·억압·통제하려는 시도는 디지털 시대 언론 통제의 ..",0
瑞石臺,"식량난,4자,평양,흥정도,스티븐슨,남북관계,호화만찬,미국,유엔인사들,의법조치,풀뿌리,장출혈,명승지,비민족적,종교단체,경제단체,한국,그간,상원의원,民辯,강건너,외국언론들,안보문제,기업체,서울,외국산,사람들,대북식량지원,민간단체,아프리카,남북대화,한국대통령,쌀지원,북한방문,내부사정,북한식량난,韓赤,식량원조,북한식량,끼리,瑞石臺",1
옐친-의회 갈등 표면화,"옐친,러시아,결의안,추바이스,부총리,개혁파,경제주의자,자베류카,리프쉬츠,알렉산드로,인물들,알렉산드르,올렉,로보프,행정실장,제1부총리,아나롤리,구속력,공산당",1
"中 언론 , 문화예술 대대적 검열","중국,간행물,당노선,영화감독,소규모,사상교화운동,江澤民,강택민,슈오,인기작가,폐간령,여합,반체제인사들,인물들,중국공산당,노동수용소,당선전부장,정관근,보도지침,편집자,젖가슴,북경,관계자,丁關根,시달,관영언론들,영화법,편집자들,수용소,이모우,첸카이게,외국관객들,선전관계자회의,예술가,국가주석,예술가들,일부간행물들,독립영화",1
미 등 헤지펀드 재투매 움직임-동남아 통화위기 지속 가능성,"통화위기,아세안,페소,필리핀,바트화,바트,태국,링기트,타논,관계자,헤지펀드,말레이시아,역부족,페소화,가능성,이번주,중앙은행,레예스,노엘,평가절하폭,emeap,imf,마하티르,아세안회담,태국경제,29바트대",1
PSB-현장르뽀,"산업재해,장애인,부산지방노동청,그동안,현장르포,psb,사각지대,불가능,관계기관,부산,공공기관,촉진법,장애인고용촉진법,도외,현장,은폐,고용,산업,도외시,단속,기관,제재,감시,최고,각종,시행,수준,의지,전국,편법,언론,제자리,현실,결과,취재,횡행,지역,재해",1
北측 안하무인태도 對北원조 재고해야,"국제사회,대북지원,생산량,지렛대,인도주의,식량원조,식량지원,성남시,경기도,안하무인,아편밀수,달러화위조,달러화,4자,동해안,서울,곁과,김정은,언론인,피해지역,워싱턴포스트지,태도변화,평년작,5개월,국제범죄,언론인들,對北,북한정권,어린이들,비판여론,식량난,원조단체,金正日,북한당국",1
사람 사람 사람들 People,"회의실,이스트웨스트,국방부,한국,대회의실,평창동,경기안산시,광주읍,정경대,교원단체연합회,고려대,수원,국민회의,통일시대국민회의공동대표,자폐장애,3천만,張志良,정동익,현대인,장지량,의직장,페스탈로치,조준하,김철규,한국산업인력관리공단이사장,법제처장,직업훈련기관장,한마음교육봉사회회장,현대인의직장생활,법제처,박태환",1
"(창간기념트별기고)全北道民日報, 창간정신으로 돌아가라","전북도민일보,창간정신,독자들,신방과,전북대,1도,한마디,기획시리즈,중앙지들,전북지역,권혁남,전라북도,교통사고,경쟁체제,지방신문들,실망감,언론산업,중앙지,환경탓,신문업,성년기,명성,작은정,전북,도민들,주년,성장기,배신감,21세기,작은정성,독점체제,십시일반,권혁남먼저,전자신문,언론환경,전체도민,全北道民日報,신문",1
인터뷰 CTN(한국의 정치가)진행 박찬숙 (대권주자)11명 상대 治國의 비전-정치소신 캐물어 볼 계획,"만큼,박씨,kbs,박찬숙,이회창,경쟁력,김대중,김윤환,신한국당,이홍구,정치인,ctn,정치인들,tv,한국,대한민국,정치가,대권주자,정국현안,경제난,청문회,시내버스,가격차이,직격탄,책한권,2구간",1
요촌 상설시장 현대화사업 본격,"성상납,말레이시아,공무원,종교부,반부패청,종교재판,위반자,단속업무,뇌물죄,회교율법,징역형,경우법정,이슬람교,이슬람,현대,이슬람국가,부패방지법,현대화,의동거,3명,진정서,연인들,689달러,반윤리적,범죄행각이들,44건,불법사실,여성들,공무원들,범죄경향,행각이,범죄사실,자카르타,범죄,적발,뇌물,여성,현지",1
책임지는 사람이 없다(총체적 난국 경제 살려야 한다),"한보,준공식,한보게이트,재경원,아시아,한국,문제점들,사람들,리더들,국정운영,대외관계,과장전결사항,성심,사업허가권,준공단계,음해설,시피,한보당진제철소,안기부,지도층,말싸움,권력암투,다자간투자협정,전화거,개정외,이조시대,괴문서",1
미 ‘스팅어 압력’ 불보다 불리하기 때문-미사일 마찰 안팎,"스팅어,한국,미국,프랑스,3개,국방부,스타버스트,휴대용,영국,대공미사일,정확도,자블린,미언론,압력공세,소극적,작전요구성능,파괴위력,사거리,탄두,20개국,대외군사판매,상대적,미군,탐색기능,말레이시아,쿠웨이트,대응능력,표면화,캐나다,미정부고위관리",1
홍콩차이나 ‘대륙화’ 순항-반환 3개월 ‘특구’ 모습,"홍콩,중국,대만,sar,홍콩반환,관광산업,신화사,관광객수,불안감,합법성,총생산,요휘,항오판공실,부부장,광동,광둥,영어대신,증가율,아편전쟁,서구세력,외교부,반환전,불쟁선,임시입,국내총생산,유수불쟁선,강은주,중국인들,삼합회,트라이어드,동건화,뒷걸음",1
대통령실 尹 '부산엑스포 PT 지각' 사실 아냐…일찍 도착,2030 세계박람회 부산 유치 활동 지원을 위해 프랑스를 방문 중인 윤석열 대통령이 20일(현지시간) 파리 이시레몰리노에서 열린 제172차 국제박람회기구(BIE) 총회에서 4차 경쟁 프레젠테이션(PT)을 하고 있다... 연합뉴스 .. .. .. .. .. .. .. .. .. .. .. .. ..2030 세계박람회 부산 유치..'가짜뉴스'라고 반박했다...,0
"언론의 두 잣대-김민환 고려대 교수,신문방송학(아침을 열며)","신한국당,국민회의,자민련,민주당,산업화,공정성,선거법,대선전,일관성,총론적,김대중,3김,주력군,내밀,고려대,김민환,일반인,당사자,총동원,수임기구,한솥밥,결정적,집단행동,직접화법,효용성,표제들,이합집산,당사자들,대선자금",1
해외촌평-민주주의는 재산권 존중에서 출발 러시아 루크오일社 대변인,"러시아,루크오일,인질극,민주주의,아난,정작,세르파,아마루,펠리시타,투팍,대변인,지도자,영국,글래딩,66세,노동당,민영화,사무총장,비타협성,미국,후지모리,루크오일사,대주주,페루,경영진,네스토르,기업들,대기업들,이즈베스티야,후지모리대통령,이즈베스티야지,일본,혁명운동,지구환경",1
"오염수는 일본에서, 내전은 한국에서",외국인들이 한국을 바라볼 때 이해..많은 국민과 기업들이 가짜뉴스와 괴담으로 피해를 입거나 피해를 입을 수 있는 어민을 위해 수산물 소비를 늘리고 있다 ..방류 관련해 구체적이고 실중적인 수치들이 나오면서 가짜뉴스나 괴담이 줄어들고 정치적 공격도 힘을 잃은 듯하다 .. 대통령실은 과학의 힘으로 가짜뉴스와 괴담을 잠재워 가는 것으로 판단하고 있다...,0
佛 사법부 개혁안 발표,"시라크,사법부,정부간섭,드골파,트뤼슈,피에르,대통령궁,개혁방안,불법정치자금문제들,공화국,조사위원회,위원회,언론보도,위원장,무죄추정,법무부,최고법원,파기법원,tv,개혁안,聯合,개혁방향,파리시장,프랑스,행정부,rpr,afp,대통령,개혁,파리,간섭,정치,법원,제기,골자",1
경호처 천공 한남동 공관 방문 의혹 사실아냐,[아시아경제 이기민 기자] 대통령 경호처가 2일 윤석열 대통령의 새 관저 물색 때 역술인인 ..'천공'이 김용현 경호처장과 함께 한남동 관저를 다녀갔다는 언론 보도에 대해 ..'사실무근'이라는 반박 입장을 내놨다... .. .. .. ..경호처는 이날 오후 대통령실출입기자단에 ..천공이 한남동 공관을 방문했다는 의혹 제기와 관련해 전혀 사실이 아님을 ..,0
(해외토픽) 2백 50kg 초대형 거북 발견,"50kg,리스본,오포르토,기진맥진,상처투성이,낚시바늘,온몸,관광객,포르투갈,afp,발견,거북,보도,인근,상처,바늘,투성이,낚시,언론,무게,해안,해변,현지,거북이",1
